,clean_text,retweets,favorites
9996,"So many cars on the road, shuthi all these peeps are sober",0.0,1.0
9997,So far - cars ; races; ALL top finishes! But lots of racing left Texas kid needs a ride,2.0,7.0
9998,Would you buy a -seat Volvo S90?  ,0.0,0.0
9999,Disney’s Cars Beats The Chinese Autobots | DK Disney News  ,0.0,0.0
10000,"Chinese firms ordered to pay Disney, Pixar $194,000 for copying ‘ Cars ’: Xinhua  ",0.0,0.0
10001,I'm about to tow all those cars outta my driveway idc,0.0,0.0
10002,Cold but crisp morning at MTC. Think the cars might need jumpers...,0.0,1.0
10003,All my cars are out of the shop. I'm ready to go.,0.0,0.0
10004,mm Slides San Francisco Street Scenes Cars Wharf Original s s   / …,0.0,0.0
10005,Be Proud: Five of Ten Worst Cities in Nation for Stolen Cars in California! . sandviews/be-proud-five-of-ten-worst-cities-in-nation-for-stolen-cars-in-california/ …,0.0,0.0
10006,I liked a video from   CHEST w/ VITALYZDTV | FLIPPING CARS ?!,0.0,0.0
10007,"was cool, got engaged, still no flying cars though",0.0,2.0
10008,Please RT? Mini Cooper S Clubman Tested: A Small Wagon with Big Appeal  ,0.0,0.0
10009,The Cars of Transformers The Last Knight https://,0.0,0.0
10010,Disney wins ' Cars ' copyright suit in China - Japan Today  ,0.0,0.0
10011,When you and bae switch cars and he fills your tank up.,0.0,1.0
10012,Our in-depth Mazda6 buyer's guide has arrived. Have you ever owned one of these cars ?  ,1.0,1.0
10013,"Please RT? Nissan Recalls ,000 More Altima, Maxima Sedans for Fuel-Tank Leaks  ",0.0,0.0
10014,Please RT? Row Your Own: The Crossovers and SUVs You Can Still Get with a Manual Transmission  ,0.0,0.0
10015,Please RT? Infiniti Q60: Infiniti Gets Serious About the Sports Coupe Again  ,0.0,0.0
10016,Both are beautiful cars that I would drive in a New York(er) minute! https:// atus/814853130001248256 …,0.0,1.0
10017,Ford F-150 Lariat Extended Cab: Cylinder (Kenly) Raleigh Craigslist Cars with Blown Head Gasket  ,0.0,0.0
10018,Please RT? What Took You So Long&quot; Domino?s Introduces Pizza-Delivery Robot  ,0.0,0.0
10019,Please RT? Ricciardo grabs third Driver of the Weekend win of | German Grand Prix...  ,0.0,0.0
10020,Please RT? Auto Accessories Garage: Vehicle Protection &; Award-Winning Service  ,0.0,0.0
10021,Get driven for free Cleveland! Hail free cars with free credit using pay code GUESTS forur freebie. Awesome bucks.,0.0,0.0
10022,has the best cars but the worst new car warranty k miles or months which ever comes first... just dreadful,0.0,0.0
10023,Please RT? Mercedes-AMG E43 Performance Model to Debut in New York  ,0.0,0.0
10024,"Please RT? Guests at the th BMW Motorrad Days drink more than ,000 litres of beer, eat...  ",0.0,0.0
10025,Report: Self-Driving Cars Can Be Hacked with 'Just $43 and a Laser Pointer'  ,1.0,2.0
10026,can i join i have full car garage with loerders and super cars all with a modded crew colour,0.0,0.0
10027,Please RT? Jerry Seinfeld Puts President Obama Behind the Wheel of a '63 Corvette Sting Ray...  ,0.0,0.0
10028,"Please RT? Nissan Recalls ,000 More Altima, Maxima Sedans for Fuel-Tank Leaks  ",0.0,0.0
10029,"stopped using Discount in November, only use Hansom (sp) now, always on time, nice smoke free cars & an all round nice firm",0.0,1.0
10030,Please RT? The Business Behind GM?s Pledge to Use Only Renewable Energy by  ,0.0,0.0
10031,"Self-Driving Cars Will Make Organ Shortages Even Worse""   """,0.0,0.0
10032,how many have had k+ cars waiting for him as a bonus? Over/under ... solid over,0.0,0.0
10033,I'm doing audio installs for cars if you want 's and an amp for $500 hit my DM's I will install and everything,0.0,0.0
10034,"Haha, seems like everyone is getting theirs delivered then. It was a sea of bloody cars outside our good ones as I went past",0.0,0.0
10035,Top Gear Dream Cars The Hot Cars The Top BBC Top Gear D Book Sam Philip  ,0.0,0.0
10036,"This nigga jus said what they have amber alerts for stolen cars ?"" come on b""",0.0,0.0
10037,Father's Day Special Mercury Grand Marquis for sale Cash $2900. Inbox Me,0.0,0.0
10038,"Lol I keep forgetting some people are still in . I feel sorry for y'all we got robots and flying cars , troye got a Grammy and everything",0.0,3.0
10039,Good Looking Rides | Lamborghini Aventador KanyeWest,0.0,0.0
10040,Nah. Was too busy in checking out the hot....... Cars .....Matlab too mast. https:// tus/815296179965726720 …,0.0,0.0
10041,"gotta get a new car, guck cash cars down payments here we come",0.0,0.0
10042,The ULTRA Best of ETIC super cars N concept cars compilation https://,0.0,0.0
10043,cars in the ditch near the Crossfield turnoffs.,0.0,0.0
10044,the best part is that they have nothing to do with cars,0.0,0.0
10045,Retweeted CNET ( ): Self-driving cars to headline    ,0.0,0.0
10046,"Personal Year in Review. Category: Transportation Disappointments. No Flying Cars Yet"" claims my top spot again. (The Jetsons lied.)""",0.0,0.0
10047,"We don't pray for love, we just pray for cars",0.0,1.0
10048,"to everyone still in , is so cool!! theres teleporters and flying cars everywhere",9.0,17.0
10049,hose black dust off a fleet of cars most morns in Bris near train thought coal dust no trains or coal where i am now Same dust,0.0,0.0
10050,"Spent the last day of with my faves, driving eensive cars we can't afford (yet) , jumping… .",0.0,0.0
10051,Illegally parked cars will be towed,3.0,3.0
10052,"Those houses are rented, they cars are leased. Major labels give you advances to PAY BACK lol stay woke https:// tatus/815294973302239233 …",1.0,0.0
10053,A variety of the cars Brad Keselowski will run in .,0.0,0.0
10054,"Vacuum Cleaner,Onshowy Volt W Portable Handheld Auto Vacuum Cleaner Auto Lightweight Cleaner...""   """,0.0,0.0
10055,"Looking back was fun, but will be better. Can't wait to get behind the wheel of some new cars next season",4.0,16.0
10056,"Cookie (Afhara's dog) pees on people's doormats, cars , and driveways...",1.0,1.0
10057,"On the up side all uber cars don't have upholstery, they have ceramic tile.",0.0,1.0
10058,"eBay: Mercedes-Benz SL R107 Convertible. k Miles, FSH, Lovely…     ukdeals.rssdata.net",0.0,5.0
10059,i do they catagotised ( ya i know OCD) bottom is Fast and Furious cars then the rest is being sorted out,0.0,0.0
10060,surprising facts about Tesla cars you probably didn't know  ,0.0,0.0
10061,Two things i mis from cali the most is the Ice Cream cars rollin through every block. And the mexicans with there cart of corn,0.0,0.0
10062,NYE and I'm sat with a bottle of Budweiser and watching cars ..,0.0,3.0
10063,I love the evolution of cars they use in the Fast and Furious series,0.0,1.0
10064,Taylor is whining about bills on Chsing Cameron but like he has cars and like a bedroom house I'm screaming,2.0,7.0
10065,no one told me before I bought a white cars how dirty they get in the winter,0.0,0.0
10066,many journo minions chance Stop Hitler-Looked away or rolled over like crushed cars in roller derby https:// atus/815004040597737472 …,1.0,1.0
10067,Chevrolet TrailBlazer Used Cars oklahoma city OK:   via,0.0,0.0
10068,& then there's Cars ... meh,0.0,1.0
10069,Which owners love their cars the most?  ,0.0,0.0
10070,I rated Cars (2006) /10 .,0.0,1.0
10071,"...and my cars , and my homes in NYC...STOP PLAYING THAT MUSIC...my homes in LA and the Caribbean...STOP THAT MUSIC""""",1.0,0.0
10072,"MEC, Nissan and KCP&L are working to put KC drivers into electric cars – with fleet pricing for retail customers  ",0.0,0.0
10073,no for real the cars waiting for parks is crazy,0.0,1.0
10074,Why Tesla owners love their cars so much  ,0.0,0.0
10075,I cant believe I had a dream that i was running away from people in cars w my talking cat who saved me from the vehicle by getting run over?,0.0,0.0
10076,Project Cars : Gernot´s Endurance Series Infos & Anmeldung  ,0.0,0.0
10077,Fights at parties aren't half as bad. Just as long as the beer pong table is still intact. And it's away from the cars .,0.0,0.0
10078,"Just Pinned to Cars 's and before ...: Porsche G"" - Targa ,7 mit ""MANUS""-…   """,0.0,0.0
10079,"Just Pinned to Cars 's and before ...: Porsche G"" - Targa ,7 mit ""MANUS""-…   """,0.0,0.0
10080,"Suspect in Berlin Attack Was Under Surveillance, Security Stepped up Europe and Abroad, Uber Pulls Self-Driving Cars  ",0.0,0.0
10081,"After making the parents watch earlier, now being made to watch , hope it's good!",0.0,1.0
10082,I'm still traumatized to be in cars .,0.0,0.0
10083,is playing on FLY !   Brought to you by Capital Luxury Cars,0.0,0.0
10084,"Got ? We do, 's of cars and trucks .globaldiecastdirect.com",0.0,2.0
10085,"My mini in the Scottish countryside x3264"" """,0.0,0.0
10086,last time I heard we were just closing early lol I pulled up and there was cars,0.0,1.0
10087,when ppl act like they know shit about cars,0.0,0.0
10088,Should all cars come with breathalyzers?,0.0,2.0
10089,I do! My first cars r all super with modded crew colors. And my other garages are sports and luxury cars,0.0,1.0
10090,Fuck me... police cars in livepool are mondeos https:// /status/815266575641169920 …,0.0,1.0
10091,If I don't go look at cars or get a new one I'm fucking my mom New Years up and I'm not gonna gaf truthfully.,0.0,0.0
10092,Looking out a dirty old window down below the cars in the city go rushing by,0.0,0.0
10093,These Are The Cars You Clicked The Most In . these-are-the-cars-you-clicked-the-most-in-2016-ar175509.html?utm_sourcelvr.it&utm_medium=twitter … |   trapier.org,0.0,0.0
10094,Hey Australia . How's ? Any better then ?? Any flying cars yet?,0.0,1.0
10095,"Dancing on taxis are playing tonight"" - my mom talking about walking on cars""",0.0,1.0
10096,are nasty! They don't look icy but there are cars in the ditch all over! Stay home if you can!,0.0,0.0
10097,"Microfiber Wax Applicator,""   """,0.0,0.0
10098,They shooting and stealing cars already in Chicago.,0.0,1.0
10099,My manager give extra for every used car out today and both my cars are new,0.0,0.0
10100,of cars that actually look half decent.,0.0,0.0
10101,he was so ready to fuck lydia on one of those cars,1.0,6.0
10102,"I did a New Year eve in Den Haag once, they throw fireworks at cars , trams, trains, buses. Exciting ride home!",0.0,0.0
10103,I am and I have one with nice cars,0.0,0.0
10104,Scenes from hiway - four cars had flipped over minutes ahead of us and many more were in the… .,0.0,0.0
10105,bro like how did these cars even get like this?! https:// tatus/815292401153495040 …,0.0,0.0
10106,Pensacola couple to sell off classic cars -  ,0.0,0.0
10107,"Imagine That; A Nissan Z Can't Swim Through A Flooded Road...: As you might know, the…   %7E3/oaIADLUBYYQ/imagine-that-nissan-370z-cant-swim.html?utm_sourcelvr.it&utm_medium=twitter …",0.0,0.0
10108,Opel Inspira Concept Could Be An Elegant Front-Engined Supercar: If we were to have things our…   %7E3/43qGBLOJmsU/opel-inspira-concept-could-be-elegant.html?utm_sourcelvr.it&utm_medium=twitter …,0.0,0.0
10109,HAPPY NEW YEAR TO ALL OUR FRIENDS AND CLIENTS! CARS  ,0.0,0.0
10110,well I was trying to pull in to my driveway and I honked and she didn't move there were cars behind me,0.0,1.0
10111,"sadly some pastors abused the money meant to help people, for their self with cars planes trips Etc. Church used to help nt steal",0.0,0.0
10112,you getting new cars and I'm getting new sneakers,0.0,0.0
10113,HAPPY NEW YEAR TO ALL OUR FRIENDS AND CLIENTS! CARS,2.0,4.0
10114,Fast Cars and Bullets.  ,0.0,0.0
10115,Bitch telling me about her having cars bt missin.,0.0,0.0
10116,Reasonably-Priced Cars Girls Love -   ? m=1 …,0.0,0.0
10117,She wants to take our cars from out our garages.,0.0,0.0
10118,Just played: Classic Cars - Bright Eyes - Cassadaga(Saddle Creek),0.0,0.0
10119,AT&T Wireless Disconnecting Some BMW Cars ’ Roadside Assistance  ,0.0,1.0
10120,i need friends with cars,2.0,0.0
10121,I wish my ex didn't total both my cars lmaooo my ass would off been ate,0.0,0.0
10122,◔ Cars Themed Birthday Paper Set Plates Napkins Cups Centerpiece  ,0.0,0.0
10123,stop looking at booty this isn't mine,0.0,0.0
10124,car No on duty. cars out & about this NYE,4.0,10.0
10125,.. driverless electric busses will replace streetcars within a decade. Ban cars on same street for instant relief lines,1.0,1.0
10126,"Happens to me every year, haha! What's the future like? Any flying cars yet?",0.0,0.0
10127,Kenny is holding the wheel! They crashed because there was too much hype! (and they were driving fast cars at night with sunglasses on),3.0,66.0
10128,You and your group of look-a-like barbies all get new jobs showing off cars at the next trade show!!! https:// /815282659232509952 …,0.0,0.0
10129,And the beat goes on.. What's the total pedestrians and cyclists hit by drivers of cars so far this year? https:// status/815291411083984896 …,0.0,0.0
10130,You knew you were about to be fucked up when Grey's started playin Chasing Cars,0.0,2.0
10131,Well played. Also all the cars I saw looked amazing,0.0,3.0
10132,It must be :30am on New Year's Day. Not a stir in the air.. No cars ... Happy New Year to you.. - Daniel  ,0.0,0.0
10133,Self-Driving Cars Will Cause Organ Shortages  ,0.0,0.0
10134,Those who hired the few cars that operated had to pay a premiumCab strike dampens New Year spirit by Staff Reporte…  ,0.0,0.0
10135,"And just food for thought, I'm Native American, read between the lines, most stolen cars are black and red.",0.0,0.0
10136,"New years eve, and me and my little sister are playing killing hookers and stealing cars is the right way to spend the last hours!!",0.0,0.0
10137,Be Proud: Five of Ten Worst Cities in Nation for Stolen Cars in California! . sandviews/be-proud-five-of-ten-worst-cities-in-nation-for-stolen-cars-in-california/ …,0.0,0.0
10138,Have a safe and festive weekend all.  ,0.0,0.0
10139,worst drivers compilation new most funny and scary people on road in they cars accident -   st-drivers-compilation-new-2016-2015-most-funny-and-scary-people-on-road-in-they-cars-accident/ …,0.0,0.0
10140,Green cars are car No.4 and No.5. A green car ticket is required in the green car.,0.0,0.0
10141,That describes my morning commute. You can always tell which train cars have sleepers cuz they're often empty & sandwiched btwn packed cars .,0.0,0.0
10142,0am - Bondi still going off with a bang - only police cars turned up at 0am to deal with trouble on the...  ,0.0,0.0
10143,Five luxury cars worth to consider for https://,0.0,0.0
10144,I liked a video from   Cars in Year - Was the Koenigsegg Regera the Best?,0.0,1.0
10145,If I don't work with boring computer nonsense I really wanna work with cars .,0.0,0.0
